station,measureDate,decimaldate,yearday,StaGrpCode,StaType,Transect,Latitude,Longitude,time,analyst,tidestage,scttemp,sctsal,sctcond,dotemp,do,secchi,depth,nh4,po4,TDN,chlor_a,phaeopigments_a,tss,pom,pim,,,,,,,,,
RCC,5/19/05,2005.382615,139,2,Mainland Creek,Oyster,37.302883,-75.904642,1117,KMO/ART,LATE EBB,18.9,30.7,47.07,18.9,7.9,0.98,5.1,,,,,,,,,,,,,,,,,
RCC,6/21/05,2005.472964,172,2,Mainland Creek,Oyster,37.302883,-75.904642,1338,KMO/ART,LATE EBB,24.8,30.9,47.74,24.3,8.56,0.4,8,2.873333333,1.28,,,,99.55556667,8.444433333,91.1111,,,,,,,,,
RCC,7/20/05,2005.552361,201,2,Mainland Creek,Oyster,37.302883,-75.904642,1332,KMO/ART,LATE EBB,29.4,29,44.92,29.4,7.38,0.66,48,,1.533333333,14.73333333,,,26.55556667,2.666666667,23.8889,,,,,,,,,
RCC,9/1/05,2005.670089,244,2,Mainland Creek,Oyster,37.302883,-75.904642,1248,KMO/ART,LATE EBB,27.4,29.6,45.82,27.4,6.42,0.69,48,,,34.23333333,3.915,11.645,25.55556667,5,20.55556667,,,,,,,,,
RCC,9/28/05,2005.744011,271,2,Mainland Creek,Oyster,37.302883,-75.904642,1112,ART,LATE EBB,23.6,31.4,48.14,23.2,7.25,0.56,4,4.965,2.036666667,22.33333333,3.205,8.695,,,,,,,,,,,,
RCC,9/29/05,2005.746749,272,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,NaN,,,,,,,22.00003333,1.555566667,20.44446667,,,,,,,,,
RCC,11/1/05,2005.837098,305,2,Mainland Creek,Oyster,37.302883,-75.904642,1225,KMO/ART,LATE EBB,14.8,31.2,47.62,14.3,10.16,0.81,2.8,3.53,0.100866667,10.61666667,1.775,5.52,25.7778,3.777766667,21.99996667,,,,,,,,,
RCC,11/15/05,2005.875428,319,2,Mainland Creek,Oyster,37.302883,-75.904642,1245,ART,LATE EBB,15.6,31.4,48.1,15.6,10.54,0.61,9.6,3.036666667,0.342333333,14.3,0.71,5.533333333,37,4.333333333,32.66666667,,,,,,,,,
RCC,12/12/05,2005.94935,346,2,Mainland Creek,Oyster,37.302883,-75.904642,1127,ART,LATE EBB,5.3,30.8,48.21,5.3,14.26,NaN,10.5,1.492333333,0.219,13.6,1.896666667,6.22,18.77776667,1.666666667,17.1111,,,,,,,,,
RCC,3/29/06,2006.2423,88,2,Mainland Creek,Oyster,37.302883,-75.904642,1252,KMO/ART,LATE EBB,12,32.2,49.42,12.2,10.32,0.89,16,2.813333333,0.069,12.2,0.355,3.095,,,,,,,,,,,,
RCC,4/27/06,2006.321697,117,2,Mainland Creek,Oyster,37.302883,-75.904642,1228,KMO/ART,LATE EBB,17.7,31.8,48.68,17.7,8.29,0.71,42,1.526666667,,14.5,0.71,5.533333333,,,,,,,,,,,,
RCC,5/23/06,2006.392882,143,2,Mainland Creek,Oyster,37.302883,-75.904642,1044,KMO/ART,LATE EBB,19.3,32,48.94,19.3,7.85,0.61,3.5,1.986666667,,,0.355,3.095,,,,,,,,,,,,
RCC,5/24/06,2006.395619,144,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,NaN,,,,14.93333333,,,,,,,,,,,,,,
RCC,6/23/06,2006.477755,174,2,Mainland Creek,Oyster,37.302883,-75.904642,1137,KMO/ART,LATE EBB,27.3,31.1,47.9,27.4,6.33,0.51,15,1.363333333,0.588,56.835,3.205,14.18,,,,,,,,,,,,
RCC,7/24/06,2006.562628,205,2,Mainland Creek,Oyster,37.302883,-75.904642,1313,KMO/ART,LATE EBB,27.8,32,49.1,27.8,6.24,0.43,19,1.626666667,0.847,26.19666667,5.34,27.295,,,,,,,,,,,,
RCC,8/22/06,2006.642026,234,2,Mainland Creek,Oyster,37.302883,-75.904642,1308,KMO/DB,LATE EBB,27.9,30.9,47.5,28,5.49,0.58,35,1.733,0.753,15.96066667,2.37,10.02333333,,,,,,,,,,,,
RCC,9/19/06,2006.718686,262,2,Mainland Creek,Oyster,37.302883,-75.904642,1207,KMO/DB,LATE EBB,23.7,30.4,46.79,23.7,6.68,0.71,45,0.2855,1.5,17.843,3.915,12.395,,,,,,,,,,,,
RCC,11/6/06,2006.850103,310,2,Mainland Creek,Oyster,37.302883,-75.904642,1345,KMO/DB,LATE EBB,11.9,30.9,47.52,11.8,9.47,0.89,47,0.984,0.449333333,10.17466667,1.065,6.555,,,,,,,,,,,,
RCC,2/27/07,2007.15948,58,2,Mainland Creek,Oyster,37.302883,-75.904642,1105,ART/CB/,LATE EBB,4.8,32,50,4.8,14.48,1.37,49,0.120133333,,23.34,2.13,7.87,36.66666667,4.555566667,32.11113333,,,,,,,,,
RCC,2/28/07,2007.162218,59,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,NaN,,,,23.53,,,,,,,,,,,,,,
RCC,3/28/07,2007.238877,87,2,Mainland Creek,Oyster,37.302883,-75.904642,1005,KMO/CB,LATE EBB,13.4,32.3,49.43,13.5,9.24,0.69,,0.206666667,0.1619,13.33333333,1.775,6.515,50.44443333,7.666666667,42.77776667,,,,,,,,,
RCC,4/27/07,2007.321013,117,2,Mainland Creek,Oyster,37.302883,-75.904642,1017,KMO/DB/,LATE EBB,15.7,31.8,48.68,16.6,8.05,0.66,45,0.758066667,0.171,,4.98,10.97,37.8889,3.2222,34.6667,,,,,,,,,
RCC,5/29/07,2007.408624,149,2,Mainland Creek,Oyster,37.302883,-75.904642,1217,KMO/DB/,LATE EBB,22.9,31.1,47.69,23,7.05,0.43,33,,,17.16666667,1.896666667,10.04666667,53.7778,8.1111,45.6667,,,,,,,,,
RCC,6/27/07,2007.488022,178,2,Mainland Creek,Oyster,37.302883,-75.904642,1104,KMO/CB,LATE EBB,26.2,32.2,49.3,26.2,5.76,0.46,44,1.62,0.215333333,21.8,3.915,10.655,39.55556667,4.333366667,35.2222,,,,,,,,,
RCC,7/27/07,2007.570157,208,2,Mainland Creek,Oyster,37.302883,-75.904642,1110,KMO/DB/,LATE EBB,26.9,32.5,49.8,27.1,5.3,0.48,51,1.65,0.812333333,,,,39.66663333,3.7778,35.8889,,,,,,,,,
RCC,8/27/07,2007.655031,239,2,Mainland Creek,Oyster,37.302883,-75.904642,1305,KMO/CB/,LATE EBB,28.1,32.2,49.3,28,4.92,0.53,50,,1.463333333,28.6,,,31.7778,4.111133333,27.66666667,,,,,,,,,
RCC,9/25/07,2007.734428,268,2,Mainland Creek,Oyster,37.302883,-75.904642,1259,kmo/cb,LATE EBB,24.1,32.9,50.2,24.2,6.02,0.76,44,1.096666667,1.643333333,28.33333333,4.27,12.255,38.77776667,4.555566667,34.2222,,,,,,,,,
RCC,10/24/07,2007.813826,297,2,Mainland Creek,Oyster,37.302883,-75.904642,1059,KMO/DB,MID EBB,22.3,32.2,49.24,22.3,5.83,0.43,50,0.992,0.911,17.5,2.49,9.225,41.7778,3.444433333,38.33336667,,,,,,,,,
RCC,11/6/07,2007.849418,310,2,Mainland Creek,Oyster,37.302883,-75.904642,1048,KMO/DB,LATE EBB,13.9,32.2,49.21,14,7.93,0.58,40,,1.776666667,20.45,3.915,10.4,45.22223333,3.666666667,41.55556667,,,,,,,,,
RCC,2/20/08,2008.13963,51,2,Mainland Creek,Oyster,37.302883,-75.904642,1203,KMO/DB,LATE EBB,8.4,31.2,48.26,8.5,9.31,0.89,48,,0.120633333,15.4,,,37.55556667,4,33.55556667,,,,,,,,,
RCC,3/19/08,2008.21629,79,2,Mainland Creek,Oyster,37.302883,-75.904642,1201,KMO/CB,LATE EBB,10.5,30.7,47.45,10.8,9.31,0.76,13,,,20.75,,,38.00003333,3.444433333,34.55556667,,,,,,,,,
RCC,4/15/08,2008.290212,106,2,Mainland Creek,Oyster,37.302883,-75.904642,932,KMO/DB,LATE EBB,13,30.4,46.86,13,7.92,0.51,46,,,18.36666667,,,42.1111,2.2222,39.88886667,,,,,,,,,
RCC,5/15/08,2008.372348,136,2,Mainland Creek,Oyster,37.302883,-75.904642,1139,KMO/CB,LATE EBB,16.1,29.9,46.05,16.2,7.24,0.69,24,,,18.16666667,,,41.1111,5.111133333,35.99996667,,,,,,,,,
RCC,7/16/08,2008.542094,198,2,Mainland Creek,Oyster,37.302883,-75.904642,1157,KMO/CB,LATE EBB,25.8,31.9,48.88,25.9,5.22,0.36,34,,,18.53333333,,,32.8889,4.3333,28.55553333,,,,,,,,,
RCC,10/9/08,2008.774812,283,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,NaN,,,,,,,,,,,,,,,,,,
RCC,10/10/08,2008.77755,284,2,Mainland Creek,Oyster,37.302883,-75.904642,1057,KMO/DB,LATE EBB,21.2,30.6,47.05,21.2,5.77,0.64,4.7,,,28.3,,,,,,,,,,,,,,
RCC,4/23/09,2009.311431,113,2,Mainland Creek,Oyster,37.302883,-75.904642,1314,DMB/ACS,LATE EBB,15.9,31.2,47.43,16.5,8.25,0.3,8,1.16,,,,,,,,,,,,,,,,
RCC,12/1/09,2009.919233,335,2,Mainland Creek,Oyster,37.302883,-75.904642,1225,ACS/DMB/CRB,MID EBB,10.2,29.6,45.93,,,0.58,48,3.886666667,0.19,,,,,,,,,,,,,,,
RCC,5/25/10,2010.398357,145,2,Mainland Creek,Oyster,37.302883,-75.904642,1043,CB/DB,LATE EBB,21.4,30.7,43.56,21.3,6.9,0.48,47.2,,0.04935,,,,,,,,,,,,,,,
RCC,4/29/11,2011.326489,119,2,Mainland Creek,Oyster,37.302883,-75.904642,1150,BR,,20.4,29.2,44.94,20.4,7.07,0.84,,,,,,,,,,,,,,,,,,
RCC,7/27/11,2011.570157,208,2,Mainland Creek,Oyster,37.302883,-75.904642,1114,BR,Late Ebb,28,30.9,47.6,,,0.7,,5.343333333,1.443333333,23.6,4.034666667,4.554426667,39.4,11.53333333,27.86666667,,,,,,,,,
RCC,10/10/11,2011.775496,283,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,NaN,,2.346666667,0.973333333,22.4,,,,,,,,,,,,,,
RCC,10/24/11,2011.813826,297,2,Mainland Creek,Oyster,37.302883,-75.904642,1217,BR,LATE EBB,15.6,27.9,43.27,,,1.15,25.9,,,,,,,,,,,,,,,,,
RCC,1/5/12,2012.013689,5,2,Mainland Creek,Oyster,37.302883,-75.904642,1108,BR,Late Ebb,4.6,31.5,49.24,4.9,10.27,1.77,,,,,1.898666667,0.842533333,72.44444445,23,49.44444443,,,,,,,,,
RCC,4/4/12,2012.260096,95,2,Mainland Creek,Oyster,37.302883,-75.904642,1110,CB BR,,,,,,,1.1,,,0.224666667,,0.949333333,1.60912,86.33333332,69.77777777,16.55555555,,,,,,,,,
RCC,7/16/12,2012.542094,198,2,Mainland Creek,Oyster,37.302883,-75.904642,1059,CB BR,,28,31.2,48,,,0.55,,,,,3.56,4.11536,44.66666667,4.666666667,40,,,,,,,,,
RCC,8/1/12,2012.5859,214,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,NaN,,,,,,,,,,,,,,,,,,
RCC,10/1/12,2012.752909,275,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,NaN,,2.633333333,0.592333333,,,,,,,,,,,,,,,
RCC,11/12/12,2012.867899,317,2,Mainland Creek,Oyster,37.302883,-75.904642,1212,CB BR,,11.6,31.2,47.99,,9.17,0.75,,,,,1.661333333,1.262613333,37,3.555555555,33.44444445,,,,,,,,,
RCC,4/8/13,2013.270363,98,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,NaN,,0.305,0.107066667,10.8,,,,,,,,,,,,,,
RCC,4/9/13,2013.273101,99,2,Mainland Creek,Oyster,37.302883,-75.904642,1141,,MID EBB,13.8,31,47.68,,8.45,1.2,,,,,,,14.55555556,1.666666667,12.88888889,,,,,,,,,
RCC,8/5/13,2013.596167,217,2,Mainland Creek,Oyster,37.302883,-75.904642,1156,CB/PL,LATE EBB,25.9,33.9,51.6,25.8,7.31,0.65,46,1.843333333,0.669,16.05,4.746666667,6.94912,13.83333333,3.833333333,10,,,,,,,,,
RCC,10/3/13,2013.7577,276,2,Mainland Creek,Oyster,37.302883,-75.904642,1127,CB/PL,LATE EBB,21.3,32.4,49.51,21.4,8.19,0.9,49,1.528333333,0.922,13.26833333,2.848,3.73088,13.83333333,2.833333333,11,,,,,,,,,
RCC,12/16/13,2013.960301,350,2,Mainland Creek,Oyster,37.302883,-75.904642,1205,CB/PL,LATE EBB,6.4,30.9,31.07,6.4,9.86,1.6,47,,,,1.186666667,2.651013333,7,1.5,5.5,,,,,,,,,
RCC,3/27/14,2014.236824,86,2,Mainland Creek,Oyster,37.302883,-75.904642,1116,CB/PL,LATE EBB,4.9,32.1,30.804,4.8,10.47,0.6,45,,,22.63,3.085333333,5.686506667,30.5,5.333333333,25.16666667,,,,,,,,,
RCC,6/11/14,2014.444901,162,2,Mainland Creek,Oyster,37.302883,-75.904642,1125,CB/PL,LATE EBB,25.6,31.9,48.868,25.5,6.71,0.4,,,,26.9,5.933333333,4.483226667,64,8.666666667,55.33333333,,,,,,,,,
RCC,9/22/14,2014.726899,265,2,Mainland Creek,Oyster,37.302883,-75.904642,1145,CB,EBB,22.7,30.1,46.31,23.1,7.43,0.68,27,2.923333333,0.684,14.5,12.31212312,-1.425614256,19.44444444,0.888888889,18.55555555,,,,,,,,,
RCC,10/9/14,2014.773443,282,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,NaN,,,,,,,,,,,,,,,,,,
RCC,10/10/14,2014.776181,283,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,NaN,,,,,,,,,,,,,,,,,,
RCC,10/11/14,2014.778919,284,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,NaN,,,,,,,,,,,,,,,,,,
RCC,10/12/14,2014.781656,285,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,NaN,,,,,,,,,,,,,,,,,,
RCC,10/13/14,2014.784394,286,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,NaN,,,,,,,,,,,,,,,,,,
RCC,12/5/14,2014.9295,339,2,Mainland Creek,Oyster,37.302883,-75.904642,1136,CB/MK,EBB,8.4,31.5,48.69,8.5,9.28,1.32,30,2.183333333,0.369333333,14.5,5.83205832,1.425614256,27.33333333,2.111111111,25.22222222,,,,,,,,,
RCC,4/16/15,2015.290897,106,2,Mainland Creek,Oyster,37.302883,-75.904642,1155,CB/MK,EBB,14.9,31.7,48.5,15,7.8,0.66,44,1.984,0.386666667,10.86666667,7.12807128,5.572855728,41.55555555,3.333333333,38.22222222,,,,,,,,,
RCC,6/16/15,2015.457906,167,2,Mainland Creek,Oyster,37.302883,-75.904642,1210,K/G,MID EBB,28.2,31.9,49,28.4,6.6,0.53,45,3.066666667,0.532666667,13.2,19.4401944,-7.646476464,44.11111111,3.222222222,40.88888889,,,,,,,,,
RCC,10/13/15,2015.78371,286,2,Mainland Creek,Oyster,37.302883,-75.904642,1144,CB/TB,TOP EBBING,19.8,31.1,47.73,19.9,7.94,0.79,,5.403333333,0.318,20.45,,,,,,,,,,,,,,
RCC,11/10/15,2015.86037,314,2,Mainland Creek,Oyster,37.302883,-75.904642,1251,,MID EBB,16.7,31.3,47.82,16.9,8.34,1.12,,0.580666667,0.218333333,15.5,3.88803888,3.823238232,,,,,,,,,,,,
RCC,2/21/16,2016.142368,52,2,Mainland Creek,Oyster,37.302883,-75.904642,1134,AS/BT,FALLING,7.2,31.4,48.15,7.4,12.85,1.1,47,2.33,0.155,10,7.77607776,6.285662857,23.33333333,3.333333333,20,,,,,,,,,
RCC,8/17/16,2016.629706,230,2,Mainland Creek,Oyster,37.302883,-75.904642,1241,TB/RA,EBB,29.6,32.4,49.8,29.6,4.43,0.75,46.2,3.443333333,0.976666667,8.016666667,11.66411664,3.499234992,,,,,,,,,,,,
RCC,10/18/16,2016.799452,292,2,Mainland Creek,Oyster,37.302883,-75.904642,1211,ACS/JRP/SET,FALLING,20.5,29.6,45.45,20.4,5.61,0.9,53.2,0.908666667,0.452333333,13.5,11.66411664,3.499234992,,,,,,,,,,,,
RCC,12/13/16,2016.952772,348,2,Mainland Creek,Oyster,37.302883,-75.904642,1138,,FALLING,7.5,31.4,48.73,7.5,7.18,0.9,43.3,0.852666667,0.279666667,19.83333333,8.035280352,-0.142561426,,,,,,,,,,,,
RCC,4/26/17,2017.319644,116,2,Mainland Creek,Oyster,37.302883,-75.904642,1111,,FALLING,15.6,31.7,48.49,15.7,6.99,0.65,8,,,4.815,,,,,,,,,,,,,,
RCC,4/27/17,2017.322382,117,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,NaN,,1.493333333,,,8.42408424,-0.712807128,,,,,,,,,,,,
RCC,8/21/17,2017.639973,233,2,Mainland Creek,Oyster,37.302883,-75.904642,1153,LA/AB/SP,MID EBB,28.8,30.6,47.3,30.6,5.1,0.8,49.8,4.286666667,4.503333333,11.76666667,7.905679056,3.933399334,12.55555556,3.555555555,9,,,,,,,,,
RCC,12/4/17,2017.927447,338,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,NaN,,,,18.06666667,,,,,,,,,,,,,,
RCC,12/5/17,2017.930185,339,2,Mainland Creek,Oyster,37.302883,-75.904642,1000,DL/AB/MV/LA,FALLING,12,31.3,48,12,7.7,1.1,19.9,1.908333333,0.376333333,,4.53604536,0.907209072,,,,,,,,,,,,
RCC,4/27/18,2018.321697,117,2,Mainland Creek,Oyster,37.302883,-75.904642,1150,LA/DL/AB/CJ,FALLING,16.2,30.9,47.37,15.9,6.92,1.05,45,0.556333333,0.172666667,14.10666667,0.9504,0.54648,,,,,,,,,,,,
RCC,9/7/18,2018.685832,250,2,Mainland Creek,Oyster,37.302883,-75.904642,1045,CJ/DL/SH/SK,FALLING,29.9,31.3,,29.6,4.15,0.45,44.3,4.106666667,1.54,28.36666667,5.59968,-0.1358475,,,,,,,,,,,,
RCC,10/8/18,2018.770705,281,2,Mainland Creek,Oyster,37.302883,-75.904642,1158,CJ/AB/SH,FALLING,26,30.3,46.8,26.1,,0.83,62,2.583333333,0.967666667,10.33333333,4.6332,-0.39204,43.5,26.5,17,,,,,,,,,
RCC,5/1/19,2019.331964,121,2,Mainland Creek,Oyster,37.302883,-75.904642,1122,CJ/BD/KT,FALLING,18.8,29.9,46.12,,,0.68,3,3.246666667,0.449666667,10.66666667,2.4948,0.24948,28.5,5.666666667,22.83333333,,,,,,,,,
RCC,7/15/19,2019.537303,196,2,Mainland Creek,Oyster,37.302883,-75.904642,1111,JM/+,MID EBB,29.5,30.9,47.7,29.4,6.2,0.65,3.2,3.57,0.748666667,16.86666667,7.4844,-1.74636,,,,,,,,,,,,
RCC,9/7/19,2019.685147,250,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,NaN,,,,,,,,,,,,,,,,,,
RCC,10/14/19,2019.786448,287,2,Mainland Creek,Oyster,37.302883,-75.904642,1140,CJ/JM/BD/+,FALLING,20,31.1,43.19,20,7.55,0.78,46,,,,,,,,,,,,,,,,,
RCC,10/15/19,2019.789185,288,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,NaN,,3.54,0.595,15.00666667,3.564,0.67716,,,,,,,,,,,,
RCC,1/23/20,2020.062971,23,2,Mainland Creek,Oyster,37.302883,-75.904642,1140,CJ/BD/+,FALLING,3.1,31,49.42,3.1,13.53,0.75,49.2,1.503333333,0.263666667,12.76666667,,,,,,,,,,,,,,
SH,7/31/97,1997.582478,212,1,Barrier Creek,Machipongo,37.38199,75.71811,1255,,,25.7,30.5,47,26.2,5,NaN,0.3,1.82,0.281,,9.26,2.33,27.8,22.2,5.52,,,,,,,,,
SH,8/29/97,1997.661875,241,1,Barrier Creek,Machipongo,37.38199,75.71811,1235,,,25.7,32,50,26.2,5.4,NaN,0.6,1.47,0.751,,5.16,7.82,20.8,18.175,2.625,,,,,,,,,
SH,10/1/97,1997.752225,274,1,Barrier Creek,Machipongo,37.38199,75.71811,1345,,,20.7,32.4,50,21,6.5,NaN,,4.67,1.01,,3.2,2.03,,,,,,,,,,,,
SH,11/11/97,1997.864476,315,1,Barrier Creek,Machipongo,37.38199,75.71811,1325,,,12.2,30.5,47,13,8.4,NaN,0.6,4.54,0.763,,0.712,0.533,,,,,,,,,,,,
SH,11/25/97,1997.902806,329,1,Barrier Creek,Machipongo,37.38199,75.71811,1330,,,8.5,31,48,9,9.2,NaN,,5.14,0.877,,2.49,2.12,37.878,30.267,7.611,,,,,,,,,
SH,12/10/97,1997.943874,344,1,Barrier Creek,Machipongo,37.38199,75.71811,1336,,,6.7,31.1,48,7,10.8,NaN,0.6,1.24,0.507,,15.1,1.32,44.556,28.489,16.067,,,,,,,,,
SH,1/29/98,1998.080767,29,1,Barrier Creek,Machipongo,37.38199,75.71811,1345,,,6.3,29.2,46,7,10,0.3,2,0.867,0.242,,10.9,6.09,59.544,52.944,6.6,,,,,,,,,
SH,2/26/98,1998.157426,57,1,Barrier Creek,Machipongo,37.38199,75.71811,955,,,7.5,32.1,48,8,9.5,NaN,,1.96,0.188,,8.01,4.82,80,66.8,13.2,,,,,,,,,
SH,3/25/98,1998.231348,84,1,Barrier Creek,Machipongo,37.38199,75.71811,1,,,9.7,30.9,48,10.2,8.9,NaN,,3.61,0.124,,1.71,1.73,29.478,26.467,3.011,,,,,,,,,
SH,4/22/98,1998.308008,112,1,Barrier Creek,Machipongo,37.38199,75.71811,,,,,,0,,,NaN,,,,,,,,,,,,,,,,,,
SH,5/1/98,1998.332649,121,1,Barrier Creek,Machipongo,37.38199,75.71811,1320,,,,,0,23,,NaN,,,,,,,,,,,,,,,,,,
SH,5/28/98,1998.406571,148,1,Barrier Creek,Machipongo,37.38199,75.71811,167,,,23,,,,,NaN,,2.72,0.3,,0.85,0.94,53.344,29.667,24.678,,,,,,,,,
SH,6/1/98,1998.417522,152,1,Barrier Creek,Machipongo,37.38199,75.71811,930,,,25.8,28.4,0,25,5.8,1.1,0.8,,,,,,,,,,,,,,,,,
SH,6/30/98,1998.49692,181,1,Barrier Creek,Machipongo,37.38199,75.71811,343,,,25.8,28.4,,,5.8,1.1,2.6,3.82,0.885,,2.35,1.98,79.989,41.344,38.644,,,,,,,,,
SH,7/1/98,1998.499658,182,1,Barrier Creek,Machipongo,37.38199,75.71811,635,,,26.1,31,0,26,6.1,NaN,0.9,2.93,0.398,,5.13,1,,,,,,,,,,,,
SH,8/25/98,1998.65024,237,1,Barrier Creek,Machipongo,37.38199,75.71811,1200,,,25,,0,,,NaN,,3.33,0.552,,3.09,1.44,,,,,,,,,,,,
SH,9/30/98,1998.748802,273,1,Barrier Creek,Machipongo,37.38199,75.71811,1000,,,23.4,29,45,23.5,7.8,NaN,0.6,4.25,0.553,,1.07,0.575,,,,,,,,,,,,
SH,10/30/98,1998.830938,303,1,Barrier Creek,Machipongo,37.38199,75.71811,1145,,,15.9,31.4,48,17,7.6,NaN,0.6,2.45,0.906,,0.107,1.46,45.2,23.567,21.633,,,,,,,,,
SH,12/1/98,1998.918549,335,1,Barrier Creek,Machipongo,37.38199,75.71811,1115,,,14,31.8,149,14.5,9.2,NaN,0.6,,,,0.961,,54.978,50.334,4.645,,,,,,,,,
SH,12/18/98,1998.965092,352,1,Barrier Creek,Machipongo,37.38199,75.71811,950,,,7.3,21.5,39,,,NaN,0.8,2.52,0.463,,2.09,,,,,,,,,,,,,
SH,1/28/99,1999.077344,28,1,Barrier Creek,Machipongo,37.38199,75.71811,1310,,,9.6,28.9,45,,,NaN,0.9,1.15,0.296,,1.6,,19.378,11.711,7.667,,,,,,,,,
SH,2/25/99,1999.154004,56,1,Barrier Creek,Machipongo,37.38199,75.71811,1313,,,4.8,28.4,45,5,10.1,NaN,0.6,0.909,0.224,,2.14,1.53,51.878,48.156,3.722,,,,,,,,,
SH,3/31/99,1999.247091,90,1,Barrier Creek,Machipongo,37.38199,75.71811,1335,JS,FALLING,15.4,28.9,44.7,16,8,NaN,2,0.938,0.321,,1.82,0.128,82.044,58.889,23.156,,,,,,,,,
SH,4/28/99,1999.323751,118,1,Barrier Creek,Machipongo,37.38199,75.71811,1325,JS,FALLING,14.7,29.5,45.53,15.2,7.2,NaN,1.5,0.719,0.201,,0.774,0.945,27.767,25.867,1.9,,,,,,,,,
SH,5/25/99,1999.397673,145,1,Barrier Creek,Machipongo,37.38199,75.71811,1330,JS,FALLING,20,,,22,,NaN,0.5,,,,1.07,1.17,99.389,47.567,51.822,,,,,,,,,
SH,6/30/99,1999.496235,181,1,Barrier Creek,Machipongo,37.38199,75.71811,1,JS,FALLING,26.8,30.6,47.09,27,5,NaN,1,4.16,0.846,,1.82,0.801,340.511,286.078,54.433,,,,,,,,,
SH,7/31/99,1999.581109,212,1,Barrier Creek,Machipongo,37.38199,75.71811,1505,JS,FALLING,28.5,,,29,,0.55,2,2.36,0.743,,,,174.811,36.489,138.322,,,,,,,,,
SH,9/9/99,1999.690623,252,1,Barrier Creek,Machipongo,37.38199,75.71811,1400,JS,FALLING,25,,,26,,NaN,3,5.74,0.811,,2.14,1.38,437.078,85.278,351.8,,,,,,,,,
SH,9/29/99,1999.74538,272,1,Barrier Creek,Machipongo,37.38199,75.71811,1540,JS,FALLING,25,32,,24.5,5.3,NaN,2,1.54,0.7,,1.09,0.883,133.033,55.211,77.822,,,,,,,,,
SH,11/3/99,1999.841205,307,1,Barrier Creek,Machipongo,37.38199,75.71811,1158,JS,FALLING,10,35,,12.5,8.1,NaN,2.1,2.12,0.683,,0.641,1.38,125.756,64.3,61.456,,,,,,,,,
SH,11/30/99,1999.915127,334,1,Barrier Creek,Machipongo,37.38199,75.71811,1545,JS,FALLING,9.5,31.5,48.71,10,8.9,NaN,2,1.25,0.395,,0.214,0.16,134.311,30.433,103.878,,,,,,,,,
SH,12/2/99,1999.920602,336,1,Barrier Creek,Machipongo,37.38199,75.71811,1,DRS,FALLING,11.2,31.4,48.27,11.5,7.9,NaN,2,0.877,0.342,,0,1.02,,,,,,,,,,,,
SH,1/27/00,2000.073922,27,1,Barrier Creek,Machipongo,37.38199,75.71811,1550,JS,FALLING,4.9,31.3,48.92,3,12.5,NaN,2.5,0.504,0.117,,2.24,3.07,56.111,46.667,9.444,,,,,,,,,
SH,2/24/00,2000.150582,55,1,Barrier Creek,Machipongo,37.38199,75.71811,1605,JS,FALLING,11.5,31.5,48.8,12.8,8.2,NaN,3,1.19,0.167,,0,0.97,27.722,24.667,3.056,,,,,,,,,
SH,3/27/00,2000.238193,87,1,Barrier Creek,Machipongo,37.38199,75.71811,1740,JS,FALLING,13.4,30.8,46.74,12.5,8.2,NaN,2.5,0.76,0.341,,,4.14,38.122,33.9,4.222,,,,,,,,,
SH,4/25/00,2000.317591,116,1,Barrier Creek,Machipongo,37.38199,75.71811,850,JS,FALLING,23,35,54,23,6.5,NaN,2.5,0.8,0.43,,2.31,0.847,39.111,24.544,14.567,,,,,,,,,
SH,6/28/00,2000.492813,180,1,Barrier Creek,Machipongo,37.38199,75.71811,1234,"JS, LB RRC, DAD+",LOW,25.4,27.9,43.4,25.3,5.8,NaN,2.8,1.07,0.531,,2.67,2.11,43.189,43.1,0.089,,,,,,,,,
SH,7/25/00,2000.566735,207,1,Barrier Creek,Machipongo,37.38199,75.71811,1117,,,22,31.7,49,22.5,8.6,0.47,,1.94,0.618,,2.95,2.36,117.911,104.189,13.722,,,,,,,,,
SH,10/10/00,2000.77755,284,1,Barrier Creek,Machipongo,37.38199,75.71811,,,,,,,,,NaN,,,,,,,,,,,,,,,,,,
